# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1018525	1019931	-	AWN22690.1			dihydrolipoyl dehydrogenase	lpdA		DKM44_05120	1407	468	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1020007	1020981	-							DKM44_05125	975		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1020007	1020981	-	AWN22691.1			hypothetical protein			DKM44_05125	975	324	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1021042	1021305	-							DKM44_05130	264		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1021042	1021305	-	AWN22692.1			hypothetical protein			DKM44_05130	264	87	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1021333	1021950	-							DKM44_05135	618		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1021333	1021950	-	AWN22693.1			hypothetical protein			DKM44_05135	618	205	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1022044	1024101	+							DKM44_05140	2058		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1022044	1024101	+	AWN22694.1			hypothetical protein			DKM44_05140	2058	685	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1024107	1024934	+							DKM44_05145	828		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1024107	1024934	+	AWN22695.1			hypothetical protein			DKM44_05145	828	275	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1024916	1025518	+							DKM44_05150	603		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1024916	1025518	+	AWN22696.1			hypothetical protein			DKM44_05150	603	200	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1025595	1026215	+							DKM44_05155	621		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1025595	1026215	+	AWN22697.1			NADP oxidoreductase			DKM44_05155	621	206	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1026292	1026552	+							DKM44_05160	261		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1026292	1026552	+	AWN22698.1			hypothetical protein			DKM44_05160	261	86	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1026655	1027506	+							DKM44_05165	852		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1026655	1027506	+	AWN22699.1			bleomycin resistance protein			DKM44_05165	852	283	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1027503	1028162	+							DKM44_05170	660		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1027503	1028162	+	AWN22700.1			hypothetical protein			DKM44_05170	660	219	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1028175	1028804	-							DKM44_05175	630		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1028175	1028804	-	AWN24488.1			thiamine diphosphokinase			DKM44_05175	630	209	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1028840	1029916	-							DKM44_05180	1077		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1028840	1029916	-	AWN22701.1			hypothetical protein			DKM44_05180	1077	358	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1029983	1031029	-							DKM44_05185	1047		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1029983	1031029	-	AWN22702.1			ABC transporter ATP-binding protein			DKM44_05185	1047	348	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1031026	1032150	-							DKM44_05190	1125		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1031026	1032150	-	AWN22703.1			serine hydrolase			DKM44_05190	1125	374	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1032171	1033805	-							DKM44_05195	1635		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1032171	1033805	-	AWN22704.1			ABC transporter permease			DKM44_05195	1635	544	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1033808	1034467	+							DKM44_05200	660		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1033808	1034467	+	AWN24489.1			phosphohydrolase			DKM44_05200	660	219	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1034561	1035748	+							DKM44_05205	1188		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1034561	1035748	+	AWN22705.1			branched-chain amino acid ABC transporter substrate-binding protein			DKM44_05205	1188	395	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1035996	1036175	+							DKM44_05210	180		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1035996	1036175	+	AWN22706.1			hypothetical protein			DKM44_05210	180	59	
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1036312	1036387	-							DKM44_05215	76		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1036312	1036387	-				tRNA-Lys			DKM44_05215	76		anticodon=TTT
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1036475	1037851	-					ffh		DKM44_05220	1377		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1036475	1037851	-	AWN22707.1			signal recognition particle protein	ffh		DKM44_05220	1377	458	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1037916	1038533	+							DKM44_05225	618		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1037916	1038533	+	AWN22708.1			alkylhydroperoxidase			DKM44_05225	618	205	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1038652	1040478	+							DKM44_05230	1827		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1038652	1040478	+	AWN22709.1			alpha-glycosidase			DKM44_05230	1827	608	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1040573	1041457	+							DKM44_05235	885		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1040573	1041457	+	AWN24490.1			glutamine cyclotransferase			DKM44_05235	885	294	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1041517	1042335	+							DKM44_05240	819		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1041517	1042335	+	AWN22710.1			NAD(P)-dependent oxidoreductase			DKM44_05240	819	272	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1042415	1043653	+							DKM44_05245	1239		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1042415	1043653	+	AWN24491.1			MFS transporter			DKM44_05245	1239	412	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1043655	1044416	-							DKM44_05250	762		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1043655	1044416	-	AWN22711.1			methyltransferase type 11			DKM44_05250	762	253	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1044472	1044846	-							DKM44_05255	375		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1044472	1044846	-	AWN22712.1			metal-sulfur cluster biosynthetic enzyme			DKM44_05255	375	124	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1044843	1045166	-							DKM44_05260	324		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1044843	1045166	-	AWN22713.1			rhodanese-like domain-containing protein			DKM44_05260	324	107	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1045192	1045515	+							DKM44_05265	324		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1045192	1045515	+	AWN22714.1			rhodanese-like domain-containing protein			DKM44_05265	324	107	
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1045673	1045749	-							DKM44_05270	77		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1045673	1045749	-				tRNA-Met			DKM44_05270	77		anticodon=CAT
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1046025	1046225	+							DKM44_05275	201		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1046025	1046225	+	AWN22715.1			50S ribosomal protein L35			DKM44_05275	201	66	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1046231	1046602	+							DKM44_05280	372		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1046231	1046602	+	AWN22716.1			50S ribosomal protein L20			DKM44_05280	372	123	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1046763	1049816	-							DKM44_05285	3054		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1046763	1049816	-	AWN22717.1			cell division protein FtsK			DKM44_05285	3054	1017	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1049904	1050323	+							DKM44_05290	420		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1049904	1050323	+	AWN22718.1			hypothetical protein			DKM44_05290	420	139	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1050343	1051293	-							DKM44_05295	951		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1050343	1051293	-	AWN24492.1			peptidoglycan endopeptidase			DKM44_05295	951	316	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1051636	1053021	+							DKM44_05300	1386		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1051636	1053021	+	AWN22719.1			MFS transporter			DKM44_05300	1386	461	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1053482	1054792	+							DKM44_05305	1311		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1053482	1054792	+	AWN22720.1			3-isopropylmalate dehydratase large subunit			DKM44_05305	1311	436	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1054792	1056045	+							DKM44_05310	1254		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1054792	1056045	+	AWN22721.1			hypothetical protein			DKM44_05310	1254	417	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1056068	1056658	+							DKM44_05315	591		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1056068	1056658	+	AWN22722.1			3-isopropylmalate dehydratase			DKM44_05315	591	196	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1056651	1057688	+					leuB		DKM44_05320	1038		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1056651	1057688	+	AWN22723.1			3-isopropylmalate dehydrogenase	leuB		DKM44_05320	1038	345	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1057907	1059670	+					ilvB		DKM44_05325	1764		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1057907	1059670	+	AWN22724.1			biosynthetic-type acetolactate synthase large subunit	ilvB		DKM44_05325	1764	587	
gene	pseudogene	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1059667	1060453	+							DKM44_05330	787		pseudo
CDS	without_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1059667	1060453	+				acetolactate synthase small subunit			DKM44_05330	787		pseudo
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1060417	1061424	+							DKM44_05335	1008		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1060417	1061424	+	AWN22725.1			ketol-acid reductoisomerase			DKM44_05335	1008	335	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1061480	1062520	-							DKM44_05340	1041		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1061480	1062520	-	AWN22726.1			hypothetical protein			DKM44_05340	1041	346	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1062649	1063593	+							DKM44_05345	945		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1062649	1063593	+	AWN22727.1			carbohydrate kinase			DKM44_05345	945	314	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1063597	1064475	+							DKM44_05350	879		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1063597	1064475	+	AWN22728.1			ion transporter			DKM44_05350	879	292	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1064482	1064847	-							DKM44_05355	366		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1064482	1064847	-	AWN22729.1			50S ribosomal protein L7/L12			DKM44_05355	366	121	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1064898	1065389	-							DKM44_05360	492		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1064898	1065389	-	AWN22730.1			50S ribosomal protein L10			DKM44_05360	492	163	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1065596	1066294	-							DKM44_05365	699		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1065596	1066294	-	AWN22731.1			50S ribosomal protein L1			DKM44_05365	699	232	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1066287	1066721	-					rplK		DKM44_05370	435		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1066287	1066721	-	AWN22732.1			50S ribosomal protein L11	rplK		DKM44_05370	435	144	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1066891	1067463	-					nusG		DKM44_05375	573		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1066891	1067463	-	AWN22733.1			transcription termination/antitermination factor NusG	nusG		DKM44_05375	573	190	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1067460	1067639	-							DKM44_05380	180		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1067460	1067639	-	AWN22734.1			preprotein translocase subunit SecE			DKM44_05380	180	59	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1067710	1067877	-					rpmG		DKM44_05385	168		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1067710	1067877	-	AWN22735.1			50S ribosomal protein L33	rpmG		DKM44_05385	168	55	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1068070	1068624	-							DKM44_05390	555		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1068070	1068624	-	AWN22736.1			DinB family protein			DKM44_05390	555	184	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1068729	1069946	-					tuf		DKM44_05395	1218		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1068729	1069946	-	AWN22737.1			elongation factor Tu	tuf		DKM44_05395	1218	405	
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070063	1070137	-							DKM44_05400	75		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070063	1070137	-				tRNA-Thr			DKM44_05400	75		anticodon=GGT
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070142	1070214	-							DKM44_05405	73		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070142	1070214	-				tRNA-Gly			DKM44_05405	73		anticodon=CCC
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070218	1070303	-							DKM44_05410	86		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070218	1070303	-				tRNA-Tyr			DKM44_05410	86		anticodon=GTA
gene	tRNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070362	1070438	-							DKM44_05415	77		
tRNA		GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070362	1070438	-				tRNA-Thr			DKM44_05415	77		anticodon=TGT
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070740	1072653	+							DKM44_05420	1914		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1070740	1072653	+	AWN24493.1			ABC transporter ATP-binding protein			DKM44_05420	1914	637	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1072650	1074536	+							DKM44_05425	1887		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1072650	1074536	+	AWN22738.1			antibiotic ABC transporter ATP-binding protein			DKM44_05425	1887	628	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1074605	1074937	-							DKM44_05430	333		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1074605	1074937	-	AWN22739.1			hypothetical protein			DKM44_05430	333	110	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1074927	1075262	-							DKM44_05435	336		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1074927	1075262	-	AWN24494.1			hypothetical protein			DKM44_05435	336	111	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1075271	1075618	-							DKM44_05440	348		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1075271	1075618	-	AWN22740.1			hypothetical protein			DKM44_05440	348	115	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1075675	1076271	-							DKM44_05445	597		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1075675	1076271	-	AWN22741.1			recombination protein RecR			DKM44_05445	597	198	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1076268	1076564	-							DKM44_05450	297		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1076268	1076564	-	AWN22742.1			YbaB/EbfC family nucleoid-associated protein			DKM44_05450	297	98	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1076713	1077432	-							DKM44_05455	720		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1076713	1077432	-	AWN22743.1			hypothetical protein			DKM44_05455	720	239	
