# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	554932	557388	-							SU48_02565	2457		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	554932	557388	-	ANE42825.1			cytochrome C oxidase subunit III			SU48_02565	2457	818	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	557385	558602	-							SU48_02570	1218		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	557385	558602	-	ANE42826.1			cytochrome C oxidase subunit II			SU48_02570	1218	405	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	558935	559858	-							SU48_02575	924		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	558935	559858	-	ANE42827.1			protoheme IX farnesyltransferase			SU48_02575	924	307	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	559855	560871	-							SU48_02580	1017		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	559855	560871	-	ANE42828.1			cytochrome oxidase assembly protein			SU48_02580	1017	338	
gene	pseudogene	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	561048	562349	-				hypothetical protein			SU48_02585	1302		pseudo
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	562575	562973	-							SU48_02590	399		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	562575	562973	-	ANE42829.1			hypothetical protein			SU48_02590	399	132	
gene	pseudogene	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	563106	564539	-				hypothetical protein			SU48_02595	1434		pseudo
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	565126	565605	+							SU48_02600	480		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	565126	565605	+	ANE42830.1			hypothetical protein			SU48_02600	480	159	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	565748	566569	+							SU48_02605	822		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	565748	566569	+	ANE42831.1			3-methyl-2-oxobutanoate hydroxymethyltransferase			SU48_02605	822	273	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	566612	567520	-							SU48_02610	909		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	566612	567520	-	ANE42832.1			hypothetical protein			SU48_02610	909	302	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	567676	569169	-							SU48_02615	1494		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	567676	569169	-	ANE42833.1			magnesium chelatase			SU48_02615	1494	497	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	569259	569780	-							SU48_02620	522		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	569259	569780	-	ANE42834.1			hypothetical protein			SU48_02620	522	173	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	569824	570297	+							SU48_02625	474		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	569824	570297	+	ANE42835.1			hypothetical protein			SU48_02625	474	157	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	570940	572385	+							SU48_02630	1446		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	570940	572385	+	ANE42836.1			glutamyl-tRNA amidotransferase			SU48_02630	1446	481	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	572461	573183	+							SU48_02635	723		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	572461	573183	+	ANE42837.1			hypothetical protein			SU48_02635	723	240	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	573263	574258	+							SU48_02640	996		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	573263	574258	+	ANE42838.1			carbohydrate kinase			SU48_02640	996	331	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	574255	575277	+							SU48_02645	1023		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	574255	575277	+	ANE42839.1			aminodeoxychorismate lyase			SU48_02645	1023	340	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	575393	576664	-							SU48_02650	1272		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	575393	576664	-	ANE42840.1			hypothetical protein			SU48_02650	1272	423	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	576661	577479	-							SU48_02655	819		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	576661	577479	-	ANE42841.1			hypothetical protein			SU48_02655	819	272	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	577699	578304	+							SU48_02660	606		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	577699	578304	+	ANE42842.1			hypothetical protein			SU48_02660	606	201	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	578315	579127	-							SU48_02665	813		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	578315	579127	-	ANE42843.1			Zn-finger containing protein			SU48_02665	813	270	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	579197	579607	+							SU48_02670	411		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	579197	579607	+	ANE42844.1			competence protein ComEA			SU48_02670	411	136	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	579723	581942	+							SU48_02675	2220		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	579723	581942	+	ANE42845.1			competence protein ComEC			SU48_02675	2220	739	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	582087	583079	+							SU48_02680	993		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	582087	583079	+	ANE42846.1			malate dehydrogenase			SU48_02680	993	330	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	583460	584434	+							SU48_02685	975		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	583460	584434	+	ANE42847.1			hypothetical protein			SU48_02685	975	324	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	584525	585910	-							SU48_02690	1386		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	584525	585910	-	ANE42848.1			hypothetical protein			SU48_02690	1386	461	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	586033	587430	-							SU48_02695	1398		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	586033	587430	-	ANE42849.1			hypothetical protein			SU48_02695	1398	465	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	587785	589650	+							SU48_02700	1866		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	587785	589650	+	ANE42850.1			cell division protein FtsH			SU48_02700	1866	621	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	589723	591246	-							SU48_02705	1524		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	589723	591246	-	ANE42851.1			exopolyphosphatase			SU48_02705	1524	507	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	591257	592060	-							SU48_02710	804		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	591257	592060	-	ANE42852.1			enoyl-CoA hydratase			SU48_02710	804	267	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	592307	592729	+							SU48_02715	423		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	592307	592729	+	ANE42853.1			Holliday junction resolvase			SU48_02715	423	140	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	593239	594906	+							SU48_02720	1668		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	593239	594906	+	ANE42854.1			long-chain fatty acid--CoA ligase			SU48_02720	1668	555	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	595018	595812	+							SU48_02725	795		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	595018	595812	+	ANE42855.1			hypothetical protein			SU48_02725	795	264	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	595793	596269	-							SU48_02730	477		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	595793	596269	-	ANE42856.1			hypothetical protein			SU48_02730	477	158	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	596358	597470	+							SU48_02735	1113		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	596358	597470	+	ANE42857.1			RNA methyltransferase			SU48_02735	1113	370	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	597556	598569	+							SU48_02740	1014		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	597556	598569	+	ANE42858.1			oxidoreductase			SU48_02740	1014	337	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	598566	598931	+							SU48_02745	366		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	598566	598931	+	ANE42859.1			hypothetical protein			SU48_02745	366	121	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	599223	600071	-							SU48_02750	849		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	599223	600071	-	ANE42860.1			enoyl-CoA hydratase			SU48_02750	849	282	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	600245	600892	+							SU48_02755	648		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	600245	600892	+	ANE42861.1			hypothetical protein			SU48_02755	648	215	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	601062	601541	-							SU48_02760	480		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	601062	601541	-	ANE42862.1			hypothetical protein			SU48_02760	480	159	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	601621	602934	-					deoA		SU48_02765	1314		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	601621	602934	-	ANE42863.1			thymidine phosphorylase	deoA		SU48_02765	1314	437	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	603144	603962	-							SU48_02770	819		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	603144	603962	-	ANE42864.1			hypothetical protein			SU48_02770	819	272	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	604003	604785	-							SU48_02775	783		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	604003	604785	-	ANE42865.1			hypothetical protein			SU48_02775	783	260	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	605386	605856	-							SU48_02780	471		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	605386	605856	-	ANE42866.1			hypothetical protein			SU48_02780	471	156	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	605946	606929	+							SU48_02785	984		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	605946	606929	+	ANE42867.1			short-chain dehydrogenase			SU48_02785	984	327	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	606940	607785	+							SU48_02790	846		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	606940	607785	+	ANE42868.1			hypothetical protein			SU48_02790	846	281	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	607782	609119	+							SU48_02795	1338		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	607782	609119	+	ANE42869.1			hypothetical protein			SU48_02795	1338	445	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	609267	610277	+							SU48_02800	1011		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	609267	610277	+	ANE44722.1			beta-ketoacyl-ACP reductase			SU48_02800	1011	336	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	610393	610794	+							SU48_02805	402		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	610393	610794	+	ANE42870.1			hypothetical protein			SU48_02805	402	133	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	610844	611731	+							SU48_02810	888		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	610844	611731	+	ANE42871.1			short-chain dehydrogenase			SU48_02810	888	295	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	611770	612366	+							SU48_02815	597		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	611770	612366	+	ANE42872.1			hypothetical protein			SU48_02815	597	198	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	612424	613368	+							SU48_02820	945		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	612424	613368	+	ANE42873.1			voltage-gated potassium channel			SU48_02820	945	314	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	613803	614114	+							SU48_02825	312		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	613803	614114	+	ANE42874.1			hypothetical protein			SU48_02825	312	103	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	614194	615177	+							SU48_02830	984		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	614194	615177	+	ANE42875.1			ABC transporter			SU48_02830	984	327	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	615170	616099	+							SU48_02835	930		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	615170	616099	+	ANE42876.1			ABC transporter permease			SU48_02835	930	309	
gene	pseudogene	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	616618	616869	-				hypothetical protein			SU48_02840	252		pseudo
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	616972	618858	-							SU48_02845	1887		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	616972	618858	-	ANE42877.1			amylo-alpha-1,6-glucosidase			SU48_02845	1887	628	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	619100	620629	-							SU48_02850	1530		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	619100	620629	-	ANE42878.1			ABC transporter permease			SU48_02850	1530	509	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	620807	621874	-							SU48_02855	1068		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	620807	621874	-	ANE44723.1			ABC transporter permease			SU48_02855	1068	355	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	622080	623309	-							SU48_02860	1230		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	622080	623309	-	ANE42879.1			ABC transporter substrate-binding protein			SU48_02860	1230	409	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	623306	624286	-							SU48_02865	981		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	623306	624286	-	ANE42880.1			LacI family transcriptional regulator			SU48_02865	981	326	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	624736	625224	+							SU48_02870	489		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	624736	625224	+	ANE42881.1			ribonuclease			SU48_02870	489	162	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	625305	625688	+							SU48_02875	384		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	625305	625688	+	ANE42882.1			hypothetical protein			SU48_02875	384	127	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	625699	626535	+							SU48_02880	837		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	625699	626535	+	ANE42883.1			hypothetical protein			SU48_02880	837	278	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	627031	628341	-							SU48_02885	1311		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	627031	628341	-	ANE42884.1			serine protease			SU48_02885	1311	436	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	628443	629207	+							SU48_02890	765		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	628443	629207	+	ANE42885.1			short-chain dehydrogenase			SU48_02890	765	254	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	629416	630519	+							SU48_02895	1104		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	629416	630519	+	ANE44724.1			phosphatase			SU48_02895	1104	367	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	630640	634770	-							SU48_02900	4131		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	630640	634770	-	ANE42886.1			ribonuclease R			SU48_02900	4131	1376	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	635173	635958	-							SU48_02905	786		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	635173	635958	-	ANE42887.1			exodeoxyribonuclease III			SU48_02905	786	261	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	636144	636452	+							SU48_02910	309		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	636144	636452	+	ANE42888.1			hypothetical protein			SU48_02910	309	102	
