# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1031003	1031734	-	ASN80476.1			lipoyl(octanoyl) transferase			DFI_05160	732	243	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1031856	1032749	-							DFI_05165	894		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1031856	1032749	-	ASN80477.1			cysteine synthase B			DFI_05165	894	297	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1032818	1033648	+							DFI_05170	831		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1032818	1033648	+	ASN80478.1			serine acetyltransferase			DFI_05170	831	276	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1033705	1034229	+							DFI_05175	525		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1033705	1034229	+	ASN80479.1			GNAT family N-acetyltransferase			DFI_05175	525	174	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1034379	1034834	+							DFI_05180	456		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1034379	1034834	+	ASN80480.1			50S ribosomal protein L19			DFI_05180	456	151	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1034961	1035725	+							DFI_05185	765		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1034961	1035725	+	ASN82028.1			haloacid dehalogenase			DFI_05185	765	254	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1035787	1036008	-							DFI_05190	222		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1035787	1036008	-	ASN80481.1			hypothetical protein			DFI_05190	222	73	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1036065	1036553	-							DFI_05195	489		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1036065	1036553	-	ASN80482.1			hypothetical protein			DFI_05195	489	162	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1036619	1037392	+							DFI_05200	774		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1036619	1037392	+	ASN80483.1			metallophosphoesterase			DFI_05200	774	257	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1037401	1038171	-							DFI_05205	771		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1037401	1038171	-	ASN80484.1			RNA methyltransferase			DFI_05205	771	256	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1038216	1039040	-							DFI_05210	825		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1038216	1039040	-	ASN80485.1			hypothetical protein			DFI_05210	825	274	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1039144	1039860	+							DFI_05215	717		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1039144	1039860	+	ASN80486.1			alpha/beta hydrolase			DFI_05215	717	238	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1039864	1041210	-							DFI_05220	1347		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1039864	1041210	-	ASN80487.1			glycogen synthase			DFI_05220	1347	448	
gene	tRNA	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1041345	1041420	+							DFI_05225	76		
tRNA		GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1041345	1041420	+				tRNA-Met			DFI_05225	76		anticodon=CAT
gene	tRNA	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1041427	1041501	+							DFI_05230	75		
tRNA		GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1041427	1041501	+				tRNA-Val			DFI_05230	75		anticodon=CAC
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1041586	1042338	+							DFI_05235	753		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1041586	1042338	+	ASN80488.1			hypothetical protein			DFI_05235	753	250	
gene	pseudogene	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1042285	1043399	-							DFI_05240	1115		pseudo
CDS	without_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1042285	1043399	-				hypothetical protein			DFI_05240	1115		pseudo
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1043640	1045277	+							DFI_05245	1638		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1043640	1045277	+	ASN82029.1			succinoglycan biosynthesis protein exop			DFI_05245	1638	545	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1045354	1046823	+							DFI_05250	1470		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1045354	1046823	+	ASN82030.1			hypothetical protein			DFI_05250	1470	489	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1047615	1048859	+							DFI_05255	1245		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1047615	1048859	+	ASN82031.1			hypothetical protein			DFI_05255	1245	414	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1048859	1049818	+							DFI_05260	960		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1048859	1049818	+	ASN80489.1			hypothetical protein			DFI_05260	960	319	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1051280	1051873	+							DFI_05265	594		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1051280	1051873	+	ASN80490.1			hypothetical protein			DFI_05265	594	197	
gene	pseudogene	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1051870	1052673	-							DFI_05270	804		pseudo
CDS	without_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1051870	1052673	-				IS4 family transposase			DFI_05270	804		pseudo
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1052691	1053536	-							DFI_05275	846		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1052691	1053536	-	ASN80491.1			IS5/IS1182 family transposase			DFI_05275	846	281	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1053604	1053867	-							DFI_05280	264		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1053604	1053867	-	ASN80492.1			hypothetical protein			DFI_05280	264	87	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1054020	1055387	-							DFI_05285	1368		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1054020	1055387	-	ASN80493.1			cytochrome P450			DFI_05285	1368	455	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1055435	1055734	-							DFI_05290	300		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1055435	1055734	-	ASN80494.1			hypothetical protein			DFI_05290	300	99	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1055883	1058099	+							DFI_05295	2217		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1055883	1058099	+	ASN80495.1			AAA family ATPase			DFI_05295	2217	738	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1058086	1059069	-							DFI_05300	984		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1058086	1059069	-	ASN80496.1			hypothetical protein			DFI_05300	984	327	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1059131	1060813	-							DFI_05305	1683		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1059131	1060813	-	ASN80497.1			bifunctional metallophosphatase/5'-nucleotidase			DFI_05305	1683	560	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1060821	1061903	-							DFI_05310	1083		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1060821	1061903	-	ASN80498.1			biotin synthase BioB			DFI_05310	1083	360	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1061981	1063375	-							DFI_05315	1395		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1061981	1063375	-	ASN80499.1			hypothetical protein			DFI_05315	1395	464	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1063436	1064548	-							DFI_05320	1113		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1063436	1064548	-	ASN82032.1			hydrolase			DFI_05320	1113	370	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1064589	1065611	-							DFI_05325	1023		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1064589	1065611	-	ASN80500.1			ATP-binding protein			DFI_05325	1023	340	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1065739	1066719	-							DFI_05330	981		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1065739	1066719	-	ASN80501.1			hypothetical protein			DFI_05330	981	326	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1067044	1070241	+							DFI_05335	3198		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1067044	1070241	+	ASN80502.1			[Fe-S]-binding protein			DFI_05335	3198	1065	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1070356	1071201	+							DFI_05340	846		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1070356	1071201	+	ASN82033.1			fatty acid-binding protein DegV			DFI_05340	846	281	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1071194	1072474	+							DFI_05345	1281		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1071194	1072474	+	ASN80503.1			serine hydrolase			DFI_05345	1281	426	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1072443	1073456	-							DFI_05350	1014		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1072443	1073456	-	ASN80504.1			phosphoesterase			DFI_05350	1014	337	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1073523	1074197	+							DFI_05355	675		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1073523	1074197	+	ASN82034.1			hypothetical protein			DFI_05355	675	224	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1074268	1074891	+							DFI_05360	624		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1074268	1074891	+	ASN80505.1			hydrolase			DFI_05360	624	207	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1075007	1076584	+							DFI_05365	1578		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1075007	1076584	+	ASN80506.1			malate synthase A			DFI_05365	1578	525	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1076678	1078006	+							DFI_05370	1329		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1076678	1078006	+	ASN80507.1			isocitrate lyase			DFI_05370	1329	442	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1078065	1079576	-							DFI_05375	1512		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1078065	1079576	-	ASN80508.1			sensor domain-containing diguanylate cyclase			DFI_05375	1512	503	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1079728	1080147	+							DFI_05380	420		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1079728	1080147	+	ASN80509.1			transcriptional regulator			DFI_05380	420	139	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1080232	1081080	+							DFI_05385	849		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1080232	1081080	+	ASN80510.1			NAD(P)-dependent oxidoreductase			DFI_05385	849	282	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1081162	1081617	-							DFI_05390	456		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1081162	1081617	-	ASN80511.1			cytidine deaminase			DFI_05390	456	151	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1081614	1082951	-							DFI_05395	1338		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1081614	1082951	-	ASN80512.1			hemolysin			DFI_05395	1338	445	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1083287	1084297	+							DFI_05400	1011		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1083287	1084297	+	ASN80513.1			oxidoreductase			DFI_05400	1011	336	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1084294	1084998	-							DFI_05405	705		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1084294	1084998	-	ASN82035.1			RNA pseudouridine synthase			DFI_05405	705	234	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1085098	1086165	-							DFI_05410	1068		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1085098	1086165	-	ASN80514.1			hypothetical protein			DFI_05410	1068	355	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1086165	1087307	-							DFI_05415	1143		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1086165	1087307	-	ASN80515.1			hypothetical protein			DFI_05415	1143	380	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1087476	1087748	-							DFI_05420	273		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1087476	1087748	-	ASN80516.1			cold-shock protein			DFI_05420	273	90	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1087939	1089030	+							DFI_05425	1092		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1087939	1089030	+	ASN80517.1			glutamate 5-kinase			DFI_05425	1092	363	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1089107	1089826	+							DFI_05430	720		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1089107	1089826	+	ASN82036.1			hypothetical protein			DFI_05430	720	239	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1089892	1090791	+							DFI_05435	900		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1089892	1090791	+	ASN82037.1			EamA family transporter			DFI_05435	900	299	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1090796	1091749	-					rihB		DFI_05440	954		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1090796	1091749	-	ASN80518.1			ribonucleoside hydrolase	rihB		DFI_05440	954	317	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1091848	1092060	+							DFI_05445	213		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1091848	1092060	+	ASN80519.1			hypothetical protein			DFI_05445	213	70	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1092109	1093761	-							DFI_05450	1653		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1092109	1093761	-	ASN82038.1			sensor histidine kinase			DFI_05450	1653	550	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1094038	1103916	-							DFI_05455	9879		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1094038	1103916	-	ASN80520.1			translocation/assembly module TamB			DFI_05455	9879	3292	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1104072	1104335	+							DFI_05460	264		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1104072	1104335	+	ASN80521.1			acylphosphatase			DFI_05460	264	87	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1104351	1105796	-							DFI_05465	1446		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1104351	1105796	-	ASN80522.1			ABC transporter			DFI_05465	1446	481	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1105864	1106418	+							DFI_05470	555		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1105864	1106418	+	ASN80523.1			histidine phosphatase family protein			DFI_05470	555	184	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1106477	1107412	+							DFI_05475	936		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1106477	1107412	+	ASN80524.1			hypothetical protein			DFI_05475	936	311	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1107417	1107863	+							DFI_05480	447		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1107417	1107863	+	ASN80525.1			hypothetical protein			DFI_05480	447	148	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1107922	1108485	-							DFI_05485	564		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1107922	1108485	-	ASN82039.1			antibiotic biosynthesis monooxygenase			DFI_05485	564	187	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1108613	1110016	+							DFI_05490	1404		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1108613	1110016	+	ASN80526.1			hypothetical protein			DFI_05490	1404	467	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1110087	1110488	-							DFI_05495	402		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1110087	1110488	-	ASN80527.1			30S ribosomal protein S9			DFI_05495	402	133	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1110488	1110913	-							DFI_05500	426		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1110488	1110913	-	ASN80528.1			50S ribosomal protein L13			DFI_05500	426	141	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1111144	1111782	+							DFI_05505	639		
